null;Alto de Pinheiros;30
null;Jardim Atibaia;30
null;Vila Beatriz;30
null;Sitio Boa Vista;30
null;Boaçava;30
null;Jardim Califórnia;30
null;Vila Ida;30
null;Jardim dos Jacarandas;30
null;Vila Jatai;30
null;Jardim Lígia;30
null;Vila Madalena;30
null;Vila Nogueira;30
null;Parque Rebouças;30
null;Santa Boa Vista;30
null;Jardim Santa Lúcia;30
null;Parque Vila Lobos;30
null;BARRA FUNDA;30
null;Água Branca;30
null;Vila Barra Funda;30
null;Vila Chalot;30
null;Vila dos Ferroviários;30
null;Parque Industrial Tomas Edson;30
null;BUTANTÃ;30
null;Jardim Ademar de Barros;30
null;Cidade Bandeirantes;30
null;Cidade dos Bandeirantes;30
null;Jardim Bonfiglioli;30
null;Conjunto Residencial Butantã;30
null;Caxingui;30
null;Jardim Caxingui;30
null;Jardim Centenário;30
null;Jardim Christie;30
null;Jardim Educandário;30
null;Jardim Esmeralda;30
null;Vila Gomes;30
null;Vila Indiana;30
null;Inocoop;30
null;Jardim Matarazzo;30
null;Jardim Peri-Peri;30
null;Jardim Pinheiros;30
null;Vila Pirajussara;30
null;Jardim Instituto Previdência;30
null;Jardim Rizzo;30
null;Jardim Rolinópolis;30
null;Jardim São Gilberto;30
null;Cidade Universitária;30
null;ITAIM-BIBI;30
null;Jardim Das Acácias;30
null;Brooklin;30
null;Brooklin Novo;30
null;Brooklin Paulista;30
null;Vila Cordeiro;30
null;Jardim Edith;30
null;Vila Funchal;30
null;Vila Gertrudes;30
null;Ibirapuera;30
null;Itaim Bibi;30
null;Chácara Itaim;30
null;Cidade Monções;30
null;Vila Olímpia;30
null;JAGUARA;30
null;Parque Anhanguera;30
null;Vila Aparecida Ivone;30
null;Jardim Belaura;30
null;Jardim Cimobil;30
null;Vila Eleonora;30
null;Vila Jaguara;30
null;Jardim Marisa;30
null;Vila Nilva;30
null;Jardim Piauí;30
null;Vila Piauí;30
null;Vila Remédios;30
null;Vila Santa Edwiges;30
null;Chácara São Joao;30
null;Vila Varanda;30
null;Jardim Vieira;30
null;JAGUARÉ;30
null;Conjunto Butantã;30
null;Parque Continental;30
null;Vila Graziella;30
null;Centro Industrial Jaguaré;30
null;Vila Jaguaré;30
null;Vila Lageado;30
null;JARDIM PAULISTA;30
null;Jardim América;30
null;Cerqueira Cesar;30
null;Vila Primavera;30
null;LAPA;30
null;Alto da Lapa;30
null;Vila Anastácio;30
null;Vila Argentina;30
null;Vila Augusto;30
null;Vila Ipojuca;30
null;Lapa de Baixo;30
null;Parque Residencial Lapa;30
null;Vila Pompéia;30
null;Vila Romana;30
null;Bairro Siciliano;30
null;MORUMBI;30
null;Jardim Cidade;30
null;Jardim D'oeste;30
null;Jardim Everest;30
null;Jardim Guedala;30
null;Cidade Jardim;30
null;Jardim Leonor;30
null;Fazenda Morumbi;30
null;Jardim Morumbi;30
null;Vila Morumbi;30
null;Paineiras Do Morumbi;30
null;Jardim Panorama;30
null;Paraisópolis;30
null;Jardim Progredior;30
null;Real Parque;30
null;Jardim Silvia;30
null;Vila Tramontano;30
null;Jardim Viana;30
null;PERDIZES;30
null;Vila Anglo-Brasileira;30
null;Campos Da Escolástica;30
null;Sumaré;30
null;Bairro Urbanizadora;30
null;Jardim Vera Cruz;30
null;PINHEIROS;30
null;Jardim das Bandeiras;30
null;Jardim Europa;30
null;Jardim Paulistano;30
null;Jardim das Rosas;30
null;Sumarezinho;30
null;RAPOSO TAVARES;30
null;Jardim Alvorada;30
null;Jardim Amaralina;30
null;Jardim Arpoador;30
null;Jardim Batalha;30
null;Jardim Boa Vista;30
null;Vila Borges;30
null;Conjunto Habitacional Butantã;30
null;Jardim Cambara;30
null;Jardim Claudia;30
null;Jardim Dracena;30
null;Educandário;30
null;Conjunto Habitacional Jardim Educandário;30
null;Jardim das Esmeraldas;30
null;Jardim Guaraú;30
null;Parque Ipé;30
null;Jardim Joao 23;30
null;Jardim do Lago;30
null;Jardim Lúcia;30
null;Jardim Lúcio de Castro;30
null;Jardim Luiza;30
null;Jardim Maria Augusta;30
null;Jardim Monte Alegre;30
null;Jardim Monte Belo;30
null;Conjunto Habitacional Munck;30
null;Jardim Paulo 6;30
null;Conjunto Habitacional Raposo Tavares;30
null;Jardim Raposo Tavares;30
null;Jardim Rosa Maria;30
null;Jardim Rubin;30
null;Jardim Rúbio;30
null;Jardim São Jorge;30
null;Jardim Uirapuru;30
null;RIO PEQUENO;30
null;Jardim Adalgiza;30
null;Vila Alba;30
null;Vila Antonio;30
null;Vila Butantã;30
null;Jardim D'abril;30
null;Vila Dalva;30
null;Jardim Dinorah;30
null;Vila Domingos;30
null;Jardim Ester Yolanda;30
null;Jardim Ester;30
null;Vila Ester;30
null;Jardim Faraht;30
null;Jardim Gilda Maria;30
null;Vila Invernada;30
null;Jardim Ivana;30
null;Jardim Julieta;30
null;Vila Madeiral;30
null;Parque Malagoli;30
null;Jardim Maria Luiza;30
null;Jardim Neide;30
null;Jardim Nelly;30
null;Vila Nova Alba;30
null;Jardim Odete;30
null;Vila Polopoli;30
null;Parque Príncipes;30
null;Vila Ramos;30
null;Jardim Rio Pequeno;30
null;Parque Rio Pequeno;30
null;Vila Rio Pequeno;30
null;Jardim Santos Dumond;30
null;Jardim São Domingos;30
null;Cidade São Francisco;30
null;Vila São Francisco;30
null;Vila São Luis;30
null;Jardim São Silvestre;30
null;Jardim Sarah;30
null;Vila Sol;30
null;Vila Tiradentes;30
null;Jardim Tropical;30
null;Vila Universitária;30
null;VILA LEOPOLDINA;30
null;Bela Aliança;30
null;Conjunto Haddad;30
null;Vila Hamburguesa;30
null;Jardim Humaitá;30
null;Parque da Lapa;30
null;Vila Ribeiro de Barros;30
null;VILA SÔNIA;30
null;Água Podre;30
null;Vila Albano;30
null;Jardim Brasilina;30
null;Jardim Caboré;30
null;Jardim Campo Belo;30
null;Jardim Celeste;30
null;Jardim Colombo;30
null;Jardim Ferreira;30
null;Vila Ford;30
null;Vila Inah;30
null;Jardim Jamaica;30
null;Jardim Jaqueline;30
null;Chácara do Jockei Club;30
null;Jardim Jussara;30
null;L'abitare;30
null;Lar São Paulo;30
null;Jardim Leila;30
null;Jardim Londrina;30
null;Jardim Maria do Carmo;30
null;Jardim Monte Kemel;30
null;Jardim Morro Verde;30
null;Vila Morse;30
null;Conjunto Residencial Morumbi;30
null;Jardim Nilson;30
null;Vila Olga;30
null;Jardim Olímpia;30
null;Jardim Oriente;30
null;Jardim Peri Peri;30
null;Vila Prado;30
null;Jardim Rebouças;30
null;Jardim Rosemary;30
null;Vila Rute;30
null;Vila Sabia;30
null;Super Quadra Morumbi;30
null;Vila Suzana;30
null;Jardim Taboão;30
null;Jardim Trussardi;30
null;Jardim Vazami;30
null;Jardim da Vertentes;30
